Feature,Gain,Window_Start
MA_5d_TNA,0.006968,730
Close_TQQQ,0.002161,730
Volume_TQQQ,0.011580,730
Log_Return_TQQQ,0.007808,730
Beta_45d_TQQQ,0.007050,730
Variance_45d_TQQQ,0.000555,730
MA_45d_TQQQ,0.004360,730
Volume_TSLA,0.002545,730
Log_Return_TSLA,0.002235,730
Beta_45d_TSLA,0.380638,730
Variance_45d_TSLA,0.001481,730
Variance_45d_MA_TSLA,0.000374,730
Variance_5d_MA_TSLA,0.000602,730
MA_45d_TSLA,0.002817,730
MA_5d_TSLA,0.000715,730
Close_TWX,0.001209,730
Volume_TWX,0.014242,730
Log_Return_TWX,0.001374,730
Beta_45d_TWX,0.029198,730
Variance_45d_TWX,0.033560,730
Variance_5d_MA_TWX,0.001976,730
MA_5d_TWX,0.017951,730
Log_Return_TXN,0.002191,730
Beta_45d_TXN,0.119659,730
Variance_45d_TXN,0.010155,730
Variance_45d_MA_TXN,0.046493,730
MA_5d_TXN,0.004306,730
Close_T,0.001154,730
Volume_T,0.000145,730
Variance_45d_T,0.000577,730
Variance_5d_MA_T,0.015398,730
MA_45d_T,0.031870,730
MA_5d_T,0.001886,730
Volume_UAA,0.004659,730
Log_Return_UAA,0.000279,730
Beta_45d_UAA,0.039608,730
MA_45d_UAA,0.147894,730
MA_5d_UAA,0.015425,730
Volume_UAL,0.000880,730
Log_Return_UAL,0.003326,730
Beta_45d_UAL,0.011873,730
Variance_45d_UAL,0.002200,730
Variance_45d_MA_UAL,0.006653,730
Variance_5d_MA_UAL,0.000017,730
MA_45d_UAL,0.007408,730
MA_5d_UAL,0.002724,730
Close_UNH,0.003214,730
Adj_Close_UNH,0.003831,730
Log_Return_UNH,0.000298,730
Beta_45d_UNH,0.006411,730
Variance_45d_UNH,0.002211,730
Variance_5d_MA_UNH,0.004943,730
MA_45d_UNH,0.003395,730
MA_5d_UNH,0.001297,730
Volume_UNP,0.000443,730
Log_Return_UNP,0.000271,730
Beta_45d_UNP,0.000703,730
Variance_5d_MA_UNP,0.004227,730
Close_UPRO,0.000428,730
Volume_UPRO,0.044812,730
Variance_45d_MA_UPRO,0.048640,730
Volume_UPS,0.001254,730
Log_Return_UPS,0.000250,730
Beta_45d_UPS,0.003897,730
Variance_45d_UPS,0.129357,730
MA_5d_UPS,0.001603,730
Volume_USB,0.000402,730
Log_Return_USB,0.001106,730
Beta_45d_USB,0.056841,730
Variance_45d_USB,0.143264,730
Variance_45d_MA_USB,0.213449,730
MA_5d_USB,0.001044,730
Log_Return_USO,0.000478,730
Beta_45d_USO,0.156581,730
Variance_45d_USO,0.026865,730
Variance_5d_MA_USO,0.000111,730
MA_5d_USO,0.000658,730
Adj_Close_UTX,0.000303,730
Log_Return_UTX,0.001050,730
Beta_45d_UTX,0.001793,730
Variance_45d_UTX,0.003094,730
Variance_45d_MA_UTX,0.001654,730
Variance_5d_MA_UTX,0.002559,730
MA_45d_UTX,0.050685,730
MA_5d_UTX,0.002297,730
Volume_VEA,0.007800,730
Log_Return_VEA,0.000309,730
Beta_45d_VEA,0.575233,730
Volume_VEU,0.000835,730
Beta_45d_VEU,0.423452,730
Variance_45d_MA_VEU,0.000103,730
MA_45d_VEU,0.041756,730
Volume_VGK,0.052064,730
Adj_Close_VGK,0.000093,730
SPY_Return_VGK,0.000036,730
Beta_45d_VGK,0.000490,730
Variance_45d_VGK,0.024184,730
Variance_45d_MA_VGK,0.004801,730
MA_45d_VGK,0.001760,730
MA_5d_VGK,0.001077,730
Close_VIX,0.000108,730
Adj_Close_VIX,0.002687,730
Log_Return_VIX,0.000730,730
SPY_Return_VIX,0.003590,730
Beta_45d_VIX,0.000364,730
Variance_45d_VIX,0.002259,730
Variance_45d_MA_VIX,0.002200,730
Variance_5d_MA_VIX,0.000450,730
MA_45d_VIX,0.035879,730
MA_5d_VIX,0.002503,730
Volume_VLO,0.002630,730
Log_Return_VLO,0.002473,730
Beta_45d_VLO,0.049614,730
Variance_45d_VLO,0.020126,730
MA_45d_VLO,0.000085,730
MA_5d_VLO,0.002507,730
Volume_VNQ,0.001819,730
Log_Return_VNQ,0.000024,730
Variance_45d_MA_VNQ,0.000103,730
MA_45d_VNQ,0.001970,730
MA_5d_VNQ,0.000110,730
Volume_VOO,0.000766,730
Beta_45d_VOO,0.214786,730
Variance_45d_VOO,0.373143,730
Volume_VTI,0.000481,730
Beta_45d_VTI,0.005933,730
Variance_45d_VTI,0.000346,730
Variance_45d_MA_VTI,0.000106,730
MA_45d_VTI,0.000734,730
Volume_VTV,0.000104,730
Beta_45d_VTV,0.000446,730
Variance_45d_VTV,1.222744,730
Variance_45d_MA_VTV,0.021018,730
MA_45d_VTV,0.005097,730
MA_5d_VTV,0.047958,730
Close_VWO,0.000246,730
Beta_45d_VWO,0.212278,730
Variance_45d_VWO,0.001040,730
MA_5d_VWO,0.044681,730
Volume_VXX,0.005833,730
Log_Return_VXX,0.001565,730
MA_5d_VXX,0.003903,730
Volume_VZ,0.001952,730
Log_Return_VZ,0.001740,730
Variance_45d_VZ,0.017736,730
MA_45d_VZ,0.000385,730
MA_5d_VZ,0.004125,730
Close_V,0.000200,730
Volume_V,0.000619,730
Log_Return_V,0.000672,730
Beta_45d_V,0.025111,730
Variance_45d_MA_V,0.200548,730
Variance_5d_MA_V,0.472944,730
MA_45d_V,0.005280,730
MA_5d_V,0.000426,730
Volume_WBA,0.003337,730
Log_Return_WBA,0.001961,730
Variance_45d_WBA,0.043344,730
MA_45d_WBA,0.004318,730
MA_5d_WBA,0.003571,730
Volume_WFC,0.000154,730
Log_Return_WFC,0.000424,730
Beta_45d_WFC,1.448150,730
Variance_45d_WFC,0.134504,730
Variance_45d_MA_WFC,3.619014,730
MA_5d_WFC,0.002346,730
Close_WMB,0.000006,730
Volume_WMB,0.001509,730
Log_Return_WMB,0.001496,730
Beta_45d_WMB,0.008790,730
Variance_45d_WMB,0.001813,730
Variance_45d_MA_WMB,0.000663,730
MA_45d_WMB,0.000729,730
Close_WMT,0.003154,730
Volume_WMT,0.001791,730
Log_Return_WMT,0.023360,730
Beta_45d_WMT,0.002869,730
Variance_45d_WMT,0.007080,730
MA_45d_WMT,0.001021,730
MA_5d_WMT,0.001550,730
Close_WW,0.025813,730
Volume_WW,0.000309,730
Log_Return_WW,0.008882,730
Variance_45d_MA_WW,0.176247,730
MA_45d_WW,0.000498,730
Volume_XLB,0.003468,730
Log_Return_XLB,0.002443,730
Beta_45d_XLB,0.042252,730
Variance_45d_XLB,0.076453,730
Variance_5d_MA_XLB,0.030736,730
Beta_45d_XLE,0.003547,730
MA_45d_XLE,0.049741,730
Beta_45d_XLF,0.011215,730
Variance_45d_XLF,0.036406,730
Variance_5d_MA_XLF,0.010910,730
MA_5d_XLF,0.004716,730
Close_XLI,0.070106,730
Volume_XLI,0.000719,730
Log_Return_XLI,0.000322,730
Beta_45d_XLI,0.001947,730
Variance_45d_XLI,0.107096,730
Variance_5d_MA_XLI,0.007860,730
MA_5d_XLI,0.000934,730
Log_Return_XLK,0.000648,730
Beta_45d_XLK,0.000270,730
MA_45d_XLK,0.000086,730
MA_5d_XLK,0.000331,730
Volume_XLP,0.000236,730
Log_Return_XLP,0.005287,730
Beta_45d_XLP,0.000316,730
Variance_45d_XLP,0.138668,730
Variance_45d_MA_XLP,0.059223,730
MA_45d_XLP,0.000796,730
MA_5d_XLP,0.054759,730
Volume_XLU,0.000505,730
Variance_45d_XLU,0.001513,730
Variance_5d_MA_XLU,0.001894,730
MA_5d_XLU,0.000181,730
Volume_XLV,0.000276,730
Log_Return_XLV,0.000672,730
Beta_45d_XLV,0.000458,730
Variance_45d_XLV,0.116358,730
Variance_45d_MA_XLV,0.000213,730
MA_5d_XLV,0.002549,730
Volume_XLY,0.000653,730
Log_Return_XLY,0.014383,730
Beta_45d_XLY,0.026162,730
Variance_45d_XLY,0.076075,730
Variance_5d_MA_XLY,0.000488,730
MA_5d_XLY,0.000146,730
Volume_XOM,0.000874,730
Log_Return_XOM,0.000292,730
Beta_45d_XOM,0.095195,730
MA_45d_XOM,0.000279,730
MA_5d_XOM,0.006048,730
Volume_XOP,0.000604,730
Log_Return_XOP,0.001237,730
Variance_5d_MA_XOP,0.000121,730
Close,0.002784,735
Volume,0.006352,735
Adj_Close,0.000668,735
Log_Return,0.000033,735
SPY_Return,0.000851,735
Variance_45d,0.084992,735
Variance_5d_MA,0.002291,735
MA_45d,0.000188,735
MA_5d,0.000847,735
RQ_daily,0.023406,735
RV_x_RQ,0.025429,735
HAR_Pred,0.340794,735
Close_AABA,0.000007,735
Volume_AABA,0.004435,735
Log_Return_AABA,0.000946,735
Beta_45d_AABA,0.000634,735
Variance_45d_AABA,0.000614,735
Variance_5d_MA_AABA,0.172058,735
MA_45d_AABA,0.001757,735
MA_5d_AABA,0.000184,735
Volume_AAPL,0.014278,735
Log_Return_AAPL,0.001456,735
Beta_45d_AAPL,0.000808,735
Variance_45d_AAPL,0.046127,735
MA_5d_AAPL,0.008041,735
Close_ABT,0.033122,735
Volume_ABT,0.011053,735
Adj_Close_ABT,0.045507,735
Log_Return_ABT,0.000490,735
Variance_45d_ABT,0.404209,735
MA_45d_ABT,0.210919,735
MA_5d_ABT,0.000939,735
Volume_ACN,0.000537,735
Log_Return_ACN,0.001198,735
Beta_45d_ACN,0.000096,735
Variance_45d_ACN,0.001643,735
MA_45d_ACN,0.000750,735
MA_5d_ACN,0.000376,735
Volume_AET,0.001625,735
Log_Return_AET,0.003329,735
Beta_45d_AET,0.006550,735
Variance_45d_AET,0.058110,735
Variance_5d_MA_AET,0.001560,735
MA_5d_AET,0.000911,735
Close_AGG,0.312771,735
Volume_AGG,0.000885,735
Log_Return_AGG,0.002357,735
Variance_45d_AGG,0.005543,735
Variance_5d_MA_AGG,0.000160,735
Volume_AGN,0.000763,735
Log_Return_AGN,0.000490,735
Beta_45d_AGN,0.001418,735
Variance_45d_MA_AGN,0.007256,735
Variance_5d_MA_AGN,0.305299,735
MA_5d_AGN,0.071517,735
Close_AIG,0.072506,735
Log_Return_AIG,0.000125,735
Beta_45d_AIG,0.006627,735
MA_5d_AIG,0.079560,735
Volume_ALXN,0.000752,735
Log_Return_ALXN,0.003144,735
Beta_45d_ALXN,0.055521,735
Variance_45d_MA_ALXN,0.047554,735
Variance_5d_MA_ALXN,0.021801,735
MA_45d_ALXN,0.002670,735
MA_5d_ALXN,0.002117,735
Volume_AMGN,0.002063,735
Variance_45d_AMGN,0.146618,735
Variance_45d_MA_AMGN,0.032868,735
MA_45d_AMGN,0.000483,735
MA_5d_AMGN,0.001031,735
Close_AMJ,0.081641,735
Volume_AMJ,0.001029,735
Log_Return_AMJ,0.001696,735
Variance_45d_MA_AMJ,0.075981,735
Variance_5d_MA_AMJ,0.000608,735
MA_45d_AMJ,0.019843,735
MA_5d_AMJ,0.001032,735
Close_AMLP,1.543648,735
Volume_AMLP,0.012118,735
Log_Return_AMLP,0.000740,735
Beta_45d_AMLP,0.452395,735
Variance_45d_MA_AMLP,0.157897,735
Variance_5d_MA_AMLP,2.818914,735
MA_45d_AMLP,0.002678,735
MA_5d_AMLP,0.087613,735
Close_AMZN,0.012931,735
Volume_AMZN,0.018769,735
Adj_Close_AMZN,0.012686,735
Log_Return_AMZN,0.006302,735
Beta_45d_AMZN,0.033194,735
Variance_45d_AMZN,0.006333,735
MA_45d_AMZN,0.021041,735
MA_5d_AMZN,0.005061,735
Close_ANDV,0.080968,735
Volume_ANDV,0.000395,735
Log_Return_ANDV,0.001011,735
Beta_45d_ANDV,0.002595,735
Variance_45d_ANDV,0.000277,735
Variance_5d_MA_ANDV,0.001223,735
MA_5d_ANDV,0.002348,735
Volume_APC,0.001232,735
Log_Return_APC,0.006237,735
Beta_45d_APC,0.226821,735
Variance_45d_APC,0.000482,735
MA_45d_APC,0.006262,735
MA_5d_APC,0.003079,735
Close_ATVI,0.000395,735
Volume_ATVI,0.000380,735
Log_Return_ATVI,0.002802,735
Variance_45d_ATVI,0.004045,735
Variance_45d_MA_ATVI,0.001293,735
Variance_5d_MA_ATVI,0.036265,735
MA_45d_ATVI,0.006980,735
MA_5d_ATVI,0.003323,735
Volume_AVGO,0.001174,735
Log_Return_AVGO,0.005617,735
Beta_45d_AVGO,0.014792,735
Variance_45d_AVGO,0.000489,735
Variance_5d_MA_AVGO,0.001083,735
MA_45d_AVGO,0.106473,735
MA_5d_AVGO,0.001241,735
Volume_AXP,0.000169,735
Log_Return_AXP,0.037028,735
MA_45d_AXP,0.074804,735
MA_5d_AXP,0.000888,735
Close_BAC,0.053094,735
Volume_BAC,0.000829,735
Log_Return_BAC,0.000976,735
Beta_45d_BAC,0.891366,735
MA_45d_BAC,0.000336,735
MA_5d_BAC,0.029918,735
Close_BA,0.002892,735
Volume_BA,0.000822,735
Log_Return_BA,0.000858,735
Beta_45d_BA,0.732534,735
Variance_45d_BA,0.000251,735
Variance_5d_MA_BA,0.274795,735
MA_45d_BA,0.017253,735
MA_5d_BA,0.001429,735
Volume_BDX,0.002199,735
Log_Return_BDX,0.007983,735
Beta_45d_BDX,0.003133,735
Variance_45d_MA_BDX,0.001802,735
Variance_5d_MA_BDX,0.047837,735
MA_5d_BDX,0.015216,735
Volume_BHC,0.000797,735
Log_Return_BHC,0.000854,735
Beta_45d_BHC,0.022663,735
MA_45d_BHC,0.033669,735
Volume_BIDU,0.050277,735
Log_Return_BIDU,0.000324,735
Beta_45d_BIDU,0.001388,735
Variance_45d_BIDU,0.003137,735
Variance_5d_MA_BIDU,0.002169,735
MA_5d_BIDU,0.001157,735
Close_BIIB,0.003540,735
Volume_BIIB,0.002978,735
Log_Return_BIIB,0.001907,735
Beta_45d_BIIB,0.030822,735
Variance_45d_BIIB,0.001767,735
Variance_45d_MA_BIIB,0.344492,735
Variance_5d_MA_BIIB,0.000074,735
MA_45d_BIIB,0.004950,735
MA_5d_BIIB,0.000255,735
Close_BKNG,0.000331,735
Volume_BKNG,0.002374,735
Log_Return_BKNG,0.001221,735
Beta_45d_BKNG,0.005945,735
Variance_45d_BKNG,0.000012,735
Variance_45d_MA_BKNG,0.000013,735
MA_45d_BKNG,0.000110,735
MA_5d_BKNG,0.005919,735
Close_BK,0.004626,735
Volume_BK,0.001782,735
Adj_Close_BK,0.000516,735
Log_Return_BK,0.000275,735
SPY_Return_BK,0.000007,735
Beta_45d_BK,0.001200,735
Variance_45d_BK,0.000168,735
Variance_45d_MA_BK,4.272745,735
Variance_5d_MA_BK,0.001879,735
MA_45d_BK,0.043507,735
MA_5d_BK,0.003492,735
Close_BLK,0.000122,735
Volume_BLK,0.000627,735
Log_Return_BLK,0.000766,735
Beta_45d_BLK,0.004752,735
Variance_45d_BLK,0.011360,735
Variance_45d_MA_BLK,0.001240,735
Variance_5d_MA_BLK,0.002832,735
MA_45d_BLK,0.063863,735
MA_5d_BLK,0.000423,735
Close_BMY,0.000355,735
Volume_BMY,0.046584,735
Log_Return_BMY,0.000229,735
Beta_45d_BMY,0.027916,735
Variance_45d_BMY,0.007392,735
Variance_5d_MA_BMY,0.248910,735
MA_45d_BMY,0.000934,735
MA_5d_BMY,0.003705,735
Close_BND,0.219254,735
Volume_BND,0.000783,735
Log_Return_BND,0.008823,735
Beta_45d_BND,0.001457,735
Variance_45d_BND,0.000117,735
MA_5d_BND,0.000182,735
Close_BP,0.001917,735
Volume_BP,0.000732,735
Log_Return_BP,0.000435,735
Variance_5d_MA_BP,0.000832,735
MA_5d_BP,0.004434,735
Close_BRCM,0.000038,735
Volume_BRCM,0.003342,735
Log_Return_BRCM,0.000446,735
Beta_45d_BRCM,0.304543,735
Variance_45d_BRCM,0.025430,735
Variance_5d_MA_BRCM,0.218978,735
MA_45d_BRCM,0.000011,735
MA_5d_BRCM,0.241095,735
Volume_BRK.B,0.000967,735
Log_Return_BRK.B,0.005510,735
Beta_45d_BRK.B,0.136721,735
Variance_45d_BRK.B,0.125181,735
MA_45d_BRK.B,0.071483,735
MA_5d_BRK.B,0.000398,735
Close_CAT,0.010415,735
Volume_CAT,0.005307,735
MA_45d_CAT,0.001166,735
MA_5d_CAT,0.000711,735
Volume_CB,0.000877,735
Log_Return_CB,0.004149,735
Variance_45d_CB,0.003256,735
Variance_5d_MA_CB,0.004992,735
MA_45d_CB,0.001045,735
MA_5d_CB,0.000326,735
Volume_CELG,0.000550,735
Log_Return_CELG,0.003193,735
Beta_45d_CELG,0.029470,735
Variance_45d_CELG,0.452872,735
Variance_45d_MA_CELG,0.009170,735
MA_5d_CELG,0.001547,735
Close_CMCS.A,0.059255,735
Volume_CMCS.A,0.001266,735
Log_Return_CMCS.A,0.001188,735
Beta_45d_CMCS.A,0.036804,735
Variance_45d_CMCS.A,0.046098,735
Variance_5d_MA_CMCS.A,0.182438,735
MA_45d_CMCS.A,0.000498,735
MA_5d_CMCS.A,0.003229,735
Volume_CMG,0.012985,735
Log_Return_CMG,0.000462,735
Beta_45d_CMG,0.000610,735
Variance_45d_CMG,0.001470,735
MA_5d_CMG,0.000315,735
Log_Return_COP,0.001501,735
Beta_45d_COP,0.002274,735
Variance_45d_COP,0.423651,735
Variance_5d_MA_COP,0.074221,735
MA_45d_COP,0.000883,735
MA_5d_COP,0.144788,735
Volume_COST,0.000486,735
Log_Return_COST,0.000578,735
Beta_45d_COST,0.061549,735
Variance_5d_MA_COST,0.443812,735
MA_5d_COST,0.000424,735
Close_CRM,0.130927,735
Volume_CRM,0.001326,735
Log_Return_CRM,0.003436,735
Variance_45d_MA_CRM,0.034490,735
MA_45d_CRM,0.000876,735
MA_5d_CRM,0.001028,735
Volume_CSCO,0.000869,735
Beta_45d_CSCO,0.006046,735
Variance_45d_CSCO,0.049788,735
Close_CVS,0.019520,735
Volume_CVS,0.000539,735
Log_Return_CVS,0.000554,735
Beta_45d_CVS,0.213099,735
Variance_45d_CVS,0.000272,735
Volume_CVX,0.001753,735
Log_Return_CVX,0.000512,735
Variance_45d_CVX,0.060221,735
MA_45d_CVX,0.068311,735
MA_5d_CVX,0.001270,735
Volume_C,0.012252,735
Log_Return_C,0.006205,735
Beta_45d_C,0.145251,735
MA_45d_C,0.030515,735
MA_5d_C,0.000667,735
Close_DAL,0.001883,735
Volume_DAL,0.002571,735
Log_Return_DAL,0.000502,735
MA_45d_DAL,0.442814,735
MA_5d_DAL,0.000352,735
Volume_DD,0.000187,735
Adj_Close_DD,0.006777,735
Beta_45d_DD,0.011736,735
Variance_45d_DD,0.053086,735
Variance_5d_MA_DD,0.003664,735
MA_45d_DD,0.106392,735
Volume_DIA,0.000553,735
Log_Return_DIA,0.000310,735
Variance_45d_DIA,0.179733,735
Log_Return_DIS,0.000600,735
Beta_45d_DIS,0.153673,735
Variance_45d_DIS,0.120709,735
Variance_45d_MA_DIS,0.000498,735
Variance_5d_MA_DIS,0.000219,735
MA_45d_DIS,0.000360,735
MA_5d_DIS,0.000391,735
Volume_DOW,0.006806,735
Log_Return_DOW,0.001522,735
Beta_45d_DOW,0.000435,735
Variance_45d_MA_DOW,0.001069,735
Close_DUK,12.007681,735
Volume_DUK,0.000222,735
Adj_Close_DUK,17.725710,735
Log_Return_DUK,0.000710,735
Beta_45d_DUK,0.016959,735
Variance_45d_DUK,0.326118,735
Variance_45d_MA_DUK,0.000002,735
Variance_5d_MA_DUK,2.801779,735
MA_45d_DUK,0.001910,735
MA_5d_DUK,0.000452,735
Volume_DXJ,0.000518,735
Log_Return_DXJ,0.002390,735
Beta_45d_DXJ,0.001056,735
Variance_45d_DXJ,1.394388,735
Variance_45d_MA_DXJ,0.000057,735
Variance_5d_MA_DXJ,0.345353,735
MA_5d_DXJ,0.000408,735
Close_EEM,0.000336,735
Volume_EEM,0.037650,735
Adj_Close_EEM,0.000535,735
Log_Return_EEM,0.025825,735
Beta_45d_EEM,0.000143,735
Variance_45d_EEM,0.001247,735
Variance_45d_MA_EEM,0.000255,735
Variance_5d_MA_EEM,0.000071,735
MA_45d_EEM,0.001182,735
MA_5d_EEM,0.000212,735
Volume_EFA,0.000891,735
Adj_Close_EFA,0.000140,735
Log_Return_EFA,0.000460,735
SPY_Return_EFA,0.000085,735
Beta_45d_EFA,0.000813,735
Variance_45d_EFA,0.015453,735
Variance_45d_MA_EFA,0.000012,735
Variance_5d_MA_EFA,0.000004,735
MA_45d_EFA,0.000323,735
MA_5d_EFA,0.000491,735
Close_EOG,0.000229,735
Volume_EOG,0.000768,735
Adj_Close_EOG,0.000223,735
Log_Return_EOG,0.000391,735
Beta_45d_EOG,0.012245,735
Variance_5d_MA_EOG,0.003282,735
MA_45d_EOG,0.018086,735
MA_5d_EOG,0.000365,735
Close_EPD,0.000153,735
Volume_EPD,0.001983,735
Log_Return_EPD,0.001908,735
Variance_45d_EPD,1.575921,735
Variance_45d_MA_EPD,0.000218,735
Variance_5d_MA_EPD,1.605600,735
MA_5d_EPD,0.001515,735
Volume_ESRX,0.001172,735
Log_Return_ESRX,0.012202,735
Beta_45d_ESRX,0.003636,735
Variance_45d_ESRX,0.000470,735
Variance_5d_MA_ESRX,0.006137,735
MA_45d_ESRX,0.075733,735
MA_5d_ESRX,0.001632,735
Volume_EWG,0.000740,735
Log_Return_EWG,0.003958,735
Beta_45d_EWG,0.000181,735
MA_45d_EWG,0.001466,735
MA_5d_EWG,0.000258,735
Volume_EWJ,0.058992,735
Log_Return_EWJ,0.008478,735
Beta_45d_EWJ,0.000842,735
Variance_45d_MA_EWJ,0.005854,735
Variance_5d_MA_EWJ,0.005257,735
MA_45d_EWJ,0.000857,735
MA_5d_EWJ,0.001304,735
Volume_EWZ,0.001020,735
Log_Return_EWZ,0.000608,735
Beta_45d_EWZ,0.000263,735
Variance_45d_MA_EWZ,0.000213,735
Variance_5d_MA_EWZ,0.360703,735
Volume_EXPE,0.000692,735
Log_Return_EXPE,0.002550,735
Beta_45d_EXPE,0.070083,735
Variance_45d_EXPE,0.008698,735
Variance_45d_MA_EXPE,0.008536,735
Variance_5d_MA_EXPE,0.265529,735
MA_45d_EXPE,0.005417,735
MA_5d_EXPE,0.392579,735
Volume_EZU,0.002877,735
Log_Return_EZU,0.001070,735
Beta_45d_EZU,0.047234,735
Variance_5d_MA_EZU,0.023454,735
MA_5d_EZU,0.006166,735
Volume_FDX,0.000623,735
Beta_45d_FDX,0.031615,735
Variance_45d_FDX,0.004750,735
Variance_5d_MA_FDX,0.009018,735
MA_5d_FDX,0.000511,735
Volume_FXI,0.002345,735
Log_Return_FXI,0.000515,735
MA_5d_FXI,0.007269,735
Close_F,0.000955,735
Volume_F,0.000677,735
Log_Return_F,0.001595,735
Variance_45d_F,0.006202,735
Variance_45d_MA_F,0.266054,735
Variance_5d_MA_F,0.847978,735
MA_5d_F,0.000837,735
Close_GDX,0.000138,735
Volume_GDX,0.000683,735
Log_Return_GDX,0.005138,735
Beta_45d_GDX,0.631980,735
Variance_45d_GDX,0.003849,735
MA_45d_GDX,0.008191,735
Volume_GE,0.016762,735
Beta_45d_GE,0.077934,735
Variance_45d_MA_GE,0.000438,735
Variance_5d_MA_GE,0.007532,735
MA_45d_GE,0.008234,735
MA_5d_GE,0.001526,735
Close_GILD,0.000014,735
Volume_GILD,0.000527,735
Adj_Close_GILD,0.013606,735
Log_Return_GILD,0.000481,735
Variance_5d_MA_GILD,0.004858,735
MA_45d_GILD,0.002459,735
MA_5d_GILD,0.015944,735
Volume_GLD,0.000675,735
Log_Return_GLD,0.000800,735
Beta_45d_GLD,0.051102,735
Variance_5d_MA_GLD,0.000612,735
MA_5d_GLD,0.049576,735
Close_GOOG.L,0.009902,735
Volume_GOOG.L,0.000529,735
Adj_Close_GOOG.L,0.015927,735
Log_Return_GOOG.L,0.046849,735
Beta_45d_GOOG.L,0.019536,735
MA_45d_GOOG.L,0.011118,735
Close_GS,0.000972,735
Log_Return_GS,0.005720,735
MA_45d_GS,0.005535,735
Close_HAL,0.254493,735
Log_Return_HAL,0.000500,735
Beta_45d_HAL,0.029257,735
Variance_45d_HAL,0.003401,735
Variance_5d_MA_HAL,0.008436,735
MA_45d_HAL,0.002295,735
MA_5d_HAL,0.000528,735
Volume_HD,0.000728,735
Log_Return_HD,0.001743,735
Beta_45d_HD,0.120219,735
Variance_45d_HD,0.036492,735
Variance_5d_MA_HD,0.002338,735
MA_5d_HD,0.004209,735
Log_Return_HEDJ,0.001661,735
Variance_45d_HEDJ,0.247185,735
MA_45d_HEDJ,0.007692,735
Beta_45d_HON,0.000089,735
Variance_5d_MA_HON,0.005983,735
MA_5d_HON,0.001051,735
Volume_HYG,0.009682,735
Beta_45d_HYG,0.076832,735
Variance_45d_HYG,0.090525,735
Variance_5d_MA_HYG,0.001220,735
MA_45d_HYG,0.046511,735
MA_5d_HYG,0.000139,735
Volume_IBB,0.001455,735
Beta_45d_IBB,0.000451,735
Variance_45d_IBB,0.616372,735
Variance_5d_MA_IBB,0.003755,735
MA_45d_IBB,0.085674,735
MA_5d_IBB,0.009021,735
Close_IBM,0.000286,735
Volume_IBM,0.000670,735
Beta_45d_IBM,0.002969,735
MA_45d_IBM,0.000422,735
MA_5d_IBM,0.000175,735
Volume_ICE,0.001021,735
Log_Return_ICE,0.001909,735
Beta_45d_ICE,0.005660,735
Variance_45d_ICE,0.123331,735
Variance_45d_MA_ICE,0.000111,735
Variance_5d_MA_ICE,0.779372,735
MA_5d_ICE,0.000522,735
Close_IEF,0.226165,735
Volume_IEF,0.002819,735
Log_Return_IEF,0.013981,735
Variance_45d_IEF,0.000064,735
Variance_45d_MA_IEF,0.000034,735
Variance_5d_MA_IEF,0.000064,735
MA_45d_IEF,0.001131,735
MA_5d_IEF,0.000254,735
Volume_IJH,0.002703,735
Log_Return_IJH,0.002142,735
SPY_Return_IJH,0.000032,735
Beta_45d_IJH,0.001061,735
MA_45d_IJH,0.058339,735
MA_5d_IJH,0.000016,735
Close_ILMN,0.000016,735
Volume_ILMN,0.013422,735
Adj_Close_ILMN,0.002256,735
Log_Return_ILMN,0.066444,735
Beta_45d_ILMN,0.080084,735
Variance_45d_ILMN,0.003181,735
Variance_45d_MA_ILMN,0.051449,735
Variance_5d_MA_ILMN,0.012536,735
MA_5d_ILMN,0.001137,735
Volume_INTC,0.001134,735
Adj_Close_INTC,0.000400,735
Log_Return_INTC,0.000094,735
Variance_45d_INTC,0.043644,735
Variance_45d_MA_INTC,0.000206,735
Variance_5d_MA_INTC,0.071011,735
MA_45d_INTC,0.045932,735
MA_5d_INTC,0.001088,735
Volume_IVV,0.001819,735
Variance_45d_MA_IVV,0.000066,735
Variance_5d_MA_IVV,0.002758,735
Beta_45d_IWB,0.003148,735
Variance_45d_IWB,0.099226,735
Volume_IWD,0.001293,735
Log_Return_IWD,0.000107,735
Variance_45d_IWD,0.000967,735
MA_45d_IWD,0.076320,735
Volume_IWF,0.001683,735
Beta_45d_IWF,0.083219,735
Variance_45d_IWF,0.006029,735
MA_5d_IWF,0.000076,735
Volume_IWM,0.000334,735
Beta_45d_IWM,0.017321,735
Variance_45d_IWM,0.061019,735
Variance_45d_MA_IWM,0.050273,735
MA_5d_IWM,0.000254,735
Volume_IWN,0.002159,735
Log_Return_IWN,0.000930,735
Beta_45d_IWN,0.528548,735
Variance_5d_MA_IWN,0.021108,735
Close_IWR,0.009867,735
Volume_IWR,0.000952,735
Beta_45d_IWR,0.124778,735
Variance_45d_IWR,0.001240,735
Variance_5d_MA_IWR,0.010915,735
MA_5d_IWR,0.010373,735
Close_IYR,0.000174,735
Volume_IYR,0.000386,735
Log_Return_IYR,0.002901,735
Variance_5d_MA_IYR,0.166833,735
MA_45d_IYR,0.000208,735
MA_5d_IYR,0.115207,735
Close_JNJ,1.417087,735
Volume_JNJ,0.002303,735
Log_Return_JNJ,0.000999,735
Variance_45d_JNJ,0.002394,735
